big_region_code,big_region_name,small_region_code,small_region_name
9803000000,수도권,2814000000,인천동구
9803000000,수도권,2817700000,인천미추홀구
9803000000,수도권,2818500000,인천연수구
9803000000,수도권,2820000000,인천남동구
9803000000,수도권,2823700000,인천부평구
9803000000,수도권,2824500000,인천계양구
9803000000,수도권,2826000000,인천서구
2600000000,부산,1199000000,서울강북
2600000000,부산,1130500000,서울강북구
2600000000,부산,1121500000,서울광진구
2600000000,부산,1135000000,서울노원구
2600000000,부산,1132000000,서울도봉구
2600000000,부산,1123000000,서울동대문구
2600000000,부산,1144000000,서울마포구
2600000000,부산,1141000000,서울서대문구
2600000000,부산,1120000000,서울성동구
2600000000,부산,1129000000,서울성북구
2600000000,부산,1117000000,서울용산구
2600000000,부산,1138000000,서울은평구
2600000000,부산,1111000000,서울종로구
2600000000,부산,1114000000,서울중구
2600000000,부산,1126000000,서울중랑구
2600000000,부산,1198000000,서울강남
2600000000,부산,1168000000,서울강남구
2600000000,부산,1174000000,서울강동구
2600000000,부산,1150000000,서울강서구
2600000000,부산,1162000000,서울관악구
2600000000,부산,1153000000,서울구로구
2600000000,부산,1154500000,서울금천구
2600000000,부산,1159000000,서울동작구
2600000000,부산,1165000000,서울서초구
2600000000,부산,1171000000,서울송파구
2600000000,부산,1147000000,서울양천구
2600000000,부산,1156000000,서울영등포구
2600000000,부산,4111000000,수원
2600000000,부산,4111100000,수원장안구
2600000000,부산,4111300000,수원권선구
2600000000,부산,4111500000,수원팔달구
2600000000,부산,4111700000,수원영통구
2600000000,부산,4113000000,성남
2600000000,부산,4113100000,성남수정구
2600000000,부산,4113300000,성남중원구
2600000000,부산,4113500000,성남분당구
2600000000,부산,4128000000,고양
2600000000,부산,4128100000,고양덕양구
2600000000,부산,4128500000,고양일산동구
2600000000,부산,4128700000,고양일산서구
2600000000,부산,4117000000,안양
2600000000,부산,4117100000,안양만안구
2600000000,부산,4117300000,안양동안구
2600000000,부산,4119000000,부천
2600000000,부산,4115000000,의정부
2600000000,부산,4121000000,광명
2600000000,부산,4122000000,평택
2600000000,부산,4127000000,안산
2600000000,부산,4127300000,안산단원구
2600000000,부산,4127100000,안산상록구
2600000000,부산,4129000000,과천
2600000000,부산,4131000000,구리
2600000000,부산,4136000000,남양주
2600000000,부산,4146000000,용인
2600000000,부산,4146100000,용인처인구
2600000000,부산,4146300000,용인기흥구
2600000000,부산,4146500000,용인수지구
2600000000,부산,4139000000,시흥
2600000000,부산,4141000000,군포
2600000000,부산,4143000000,의왕
2600000000,부산,4145000000,하남
2600000000,부산,4137000000,오산
2600000000,부산,4148000000,파주
2600000000,부산,4150000000,이천
2600000000,부산,4155000000,안성
2600000000,부산,4157000000,김포
2600000000,부산,4163000000,양주
2600000000,부산,4125000000,동두천
2600000000,부산,4161000000,광주
2600000000,부산,4159000000,화성
2600000000,부산,2811000000,인천중구
2600000000,부산,2814000000,인천동구
2600000000,부산,2817700000,인천미추홀구
2600000000,부산,2818500000,인천연수구
2600000000,부산,2820000000,인천남동구
2600000000,부산,2823700000,인천부평구
2600000000,부산,2824500000,인천계양구
2600000000,부산,2826000000,인천서구
2600000000,부산,2611000000,부산중구
2600000000,부산,2614000000,부산서구
2600000000,부산,2617000000,부산동구
2600000000,부산,2620000000,부산영도구
2600000000,부산,2623000000,부산부산진구
2600000000,부산,2626000000,부산동래구
2600000000,부산,2629000000,부산남구
2600000000,부산,2632000000,부산북구
2600000000,부산,2635000000,부산해운대구
2600000000,부산,2638000000,부산사하구
2600000000,부산,2641000000,부산금정구
2600000000,부산,2647000000,부산연제구
2600000000,부산,2650000000,부산수영구
2600000000,부산,2653000000,부산사상구
2600000000,부산,2671000000,부산기장군
2600000000,부산,2644000000,부산강서구
2700000000,대구,1199000000,서울강북
2700000000,대구,1130500000,서울강북구
2700000000,대구,1121500000,서울광진구
2700000000,대구,1135000000,서울노원구
2700000000,대구,1132000000,서울도봉구
2700000000,대구,1123000000,서울동대문구
2700000000,대구,1144000000,서울마포구
2700000000,대구,1141000000,서울서대문구
2700000000,대구,1120000000,서울성동구
2700000000,대구,1129000000,서울성북구
2700000000,대구,1117000000,서울용산구
2700000000,대구,1138000000,서울은평구
2700000000,대구,1111000000,서울종로구
2700000000,대구,1114000000,서울중구
2700000000,대구,1126000000,서울중랑구
2700000000,대구,1198000000,서울강남
2700000000,대구,1168000000,서울강남구
2700000000,대구,1174000000,서울강동구
2700000000,대구,1150000000,서울강서구
2700000000,대구,1162000000,서울관악구
2700000000,대구,1153000000,서울구로구
2700000000,대구,1154500000,서울금천구
2700000000,대구,1159000000,서울동작구
2700000000,대구,1165000000,서울서초구
2700000000,대구,1171000000,서울송파구
2700000000,대구,1147000000,서울양천구
2700000000,대구,1156000000,서울영등포구
2700000000,대구,4111000000,수원
2700000000,대구,4111100000,수원장안구
2700000000,대구,4111300000,수원권선구
2700000000,대구,4111500000,수원팔달구
2700000000,대구,4111700000,수원영통구
2700000000,대구,4113000000,성남
2700000000,대구,4113100000,성남수정구
2700000000,대구,4113300000,성남중원구
2700000000,대구,4113500000,성남분당구
2700000000,대구,4128000000,고양
2700000000,대구,4128100000,고양덕양구
2700000000,대구,4128500000,고양일산동구
2700000000,대구,4128700000,고양일산서구
2700000000,대구,4117000000,안양
2700000000,대구,4117100000,안양만안구
2700000000,대구,4117300000,안양동안구
2700000000,대구,4119000000,부천
2700000000,대구,4115000000,의정부
2700000000,대구,4121000000,광명
2700000000,대구,4122000000,평택
2700000000,대구,4127000000,안산
2700000000,대구,4127300000,안산단원구
2700000000,대구,4127100000,안산상록구
2700000000,대구,4129000000,과천
2700000000,대구,4131000000,구리
2700000000,대구,4136000000,남양주
2700000000,대구,4146000000,용인
2700000000,대구,4146100000,용인처인구
2700000000,대구,4146300000,용인기흥구
2700000000,대구,4146500000,용인수지구
2700000000,대구,4139000000,시흥
2700000000,대구,4141000000,군포
2700000000,대구,4143000000,의왕
2700000000,대구,4145000000,하남
2700000000,대구,4137000000,오산
2700000000,대구,4148000000,파주
2700000000,대구,4150000000,이천
2700000000,대구,4155000000,안성
2700000000,대구,4157000000,김포
2700000000,대구,4163000000,양주
2700000000,대구,4125000000,동두천
2700000000,대구,4161000000,광주
2700000000,대구,4159000000,화성
2700000000,대구,2811000000,인천중구
2700000000,대구,2814000000,인천동구
2700000000,대구,2817700000,인천미추홀구
2700000000,대구,2818500000,인천연수구
2700000000,대구,2820000000,인천남동구
2700000000,대구,2823700000,인천부평구
2700000000,대구,2824500000,인천계양구
2700000000,대구,2826000000,인천서구
2700000000,대구,2611000000,부산중구
2700000000,대구,2614000000,부산서구
2700000000,대구,2617000000,부산동구
2700000000,대구,2620000000,부산영도구
2700000000,대구,2623000000,부산부산진구
2700000000,대구,2626000000,부산동래구
2700000000,대구,2629000000,부산남구
2700000000,대구,2632000000,부산북구
2700000000,대구,2635000000,부산해운대구
2700000000,대구,2638000000,부산사하구
2700000000,대구,2641000000,부산금정구
2700000000,대구,2647000000,부산연제구
2700000000,대구,2650000000,부산수영구
2700000000,대구,2653000000,부산사상구
2700000000,대구,2671000000,부산기장군
2700000000,대구,2644000000,부산강서구
2700000000,대구,2711000000,대구중구
2700000000,대구,2714000000,대구동구
2700000000,대구,2717000000,대구서구
