b_region,s_region,date_a,value1,date_b,value2
서울,서울강북,2014-03-03,77.3,2014-03-03,0.05
서울,서울강북,2014-03-10,77.3,2014-03-10,0.04
서울,서울강북,2014-03-17,77.3,2014-03-17,0.05
서울,서울강북,2014-03-24,77.3,2014-03-24,0.03
서울,서울강북,2014-03-31,77.4,2014-03-31,0.02
서울,서울강북,2014-04-07,77.4,2014-04-07,0.01
서울,서울강북,2014-04-14,77.4,2014-04-14,0.01
서울,서울강북,2014-04-21,77.3,2014-04-21,0.0
서울,서울강북,2014-04-28,77.3,2014-04-28,-0.01
서울,서울강북,2014-05-12,77.3,2014-05-12,-0.01
서울,서울강북,2014-05-19,77.3,2014-05-19,-0.02
서울,서울강북,2014-05-26,77.3,2014-05-26,-0.02
서울,서울강북,2014-06-02,77.3,2014-06-02,-0.02
서울,서울강북,2014-06-09,77.3,2014-06-09,0.0
서울,서울강북,2014-06-16,77.3,2014-06-16,-0.01
서울,서울강북,2014-06-23,77.3,2014-06-23,0.0
서울,서울강북,2014-06-30,77.3,2014-06-30,0.0
서울,서울강북,2014-07-07,77.3,2014-07-07,0.0
서울,서울강북,2014-07-14,77.3,2014-07-14,0.0
서울,서울강북,2014-07-21,77.3,2014-07-21,0.0
서울,서울강북,2014-07-28,77.3,2014-07-28,0.0
서울,서울강북,2014-08-04,77.3,2014-08-04,-0.01
서울,서울강북,2014-08-11,77.3,2014-08-11,0.01
서울,서울강북,2014-08-18,77.3,2014-08-18,0.04
서울,서울강북,2014-08-25,77.4,2014-08-25,0.05
서울,서울강북,2014-09-01,77.4,2014-09-01,0.02
서울,서울강북,2014-09-15,77.5,2014-09-15,0.09
서울,서울강북,2014-09-22,77.5,2014-09-22,0.06
서울,서울강북,2014-09-29,77.6,2014-09-29,0.05
서울,서울강북,2014-10-06,77.6,2014-10-06,0.06
서울,서울강북,2014-10-13,77.6,2014-10-13,0.05
서울,서울강북,2014-10-20,77.6,2014-10-20,0.04
서울,서울강북,2014-10-27,77.7,2014-10-27,0.02
서울,서울강북,2014-11-03,77.7,2014-11-03,0.02
서울,서울강북,2014-11-10,77.7,2014-11-10,0.03
서울,서울강북,2014-11-17,77.7,2014-11-17,0.03
서울,서울강북,2014-11-24,77.7,2014-11-24,0.01
서울,서울강북,2014-12-01,77.7,2014-12-01,0.01
서울,서울강북,2014-12-08,77.7,2014-12-08,0.01
서울,서울강북,2014-12-15,77.8,2014-12-15,0.01
서울,서울강북,2014-12-22,77.8,2014-12-22,0.02
서울,서울강북,2014-12-29,77.8,2014-12-29,0.01
서울,서울강북,2015-01-05,77.8,2015-01-05,0.02
서울,서울강북,2015-01-12,77.8,2015-01-12,0.03
서울,서울강북,2015-01-19,77.8,2015-01-19,0.02
서울,서울강북,2015-01-26,77.9,2015-01-26,0.03
서울,서울강북구,2014-03-03,80.0,2014-03-03,0.05
서울,서울강북구,2014-03-10,80.1,2014-03-10,0.02
서울,서울강북구,2014-03-17,80.1,2014-03-17,0.07
서울,서울강북구,2014-03-24,80.1,2014-03-24,0.03
서울,서울강북구,2014-03-31,80.2,2014-03-31,0.0
서울,서울강북구,2014-04-07,80.2,2014-04-07,0.03
서울,서울강북구,2014-04-14,80.2,2014-04-14,0.02
서울,서울강북구,2014-04-21,80.2,2014-04-21,-0.02
서울,서울강북구,2014-04-28,80.1,2014-04-28,0.0
서울,서울강북구,2014-05-12,80.1,2014-05-12,-0.05
서울,서울강북구,2014-05-19,80.0,2014-05-19,-0.04
서울,서울강북구,2014-05-26,80.0,2014-05-26,-0.05
서울,서울강북구,2014-06-02,80.0,2014-06-02,0.0
서울,서울강북구,2014-06-09,80.0,2014-06-09,0.0
서울,서울강북구,2014-06-16,80.0,2014-06-16,-0.01
서울,서울강북구,2014-06-23,80.0,2014-06-23,0.03
서울,서울강북구,2014-06-30,80.1,2014-06-30,0.0
서울,서울강북구,2014-07-07,80.1,2014-07-07,0.04
서울,서울강북구,2014-07-14,80.1,2014-07-14,0.0
서울,서울강북구,2014-07-21,80.1,2014-07-21,0.0
서울,서울강북구,2014-07-28,80.1,2014-07-28,0.01
서울,서울강북구,2014-08-04,80.1,2014-08-04,0.0
서울,서울강북구,2014-08-11,80.1,2014-08-11,0.01
서울,서울강북구,2014-08-18,80.1,2014-08-18,0.0
서울,서울강북구,2014-08-25,80.1,2014-08-25,0.05
서울,서울강북구,2014-09-01,80.2,2014-09-01,0.02
서울,서울강북구,2014-09-15,80.2,2014-09-15,0.05
서울,서울강북구,2014-09-22,80.2,2014-09-22,0.03
서울,서울강북구,2014-09-29,80.3,2014-09-29,0.03
서울,서울강북구,2014-10-06,80.3,2014-10-06,0.02
서울,서울강북구,2014-10-13,80.3,2014-10-13,0.02
서울,서울강북구,2014-10-20,80.3,2014-10-20,0.04
서울,서울강북구,2014-10-27,80.3,2014-10-27,0.0
서울,서울강북구,2014-11-03,80.3,2014-11-03,0.0
서울,서울강북구,2014-11-10,80.3,2014-11-10,0.0
서울,서울강북구,2014-11-17,80.3,2014-11-17,0.02
서울,서울강북구,2014-11-24,80.3,2014-11-24,0.02
서울,서울강북구,2014-12-01,80.3,2014-12-01,-0.01
서울,서울강북구,2014-12-08,80.3,2014-12-08,-0.01
서울,서울강북구,2014-12-15,80.3,2014-12-15,0.0
서울,서울강북구,2014-12-22,80.3,2014-12-22,0.0
서울,서울강북구,2014-12-29,80.3,2014-12-29,0.0
서울,서울강북구,2015-01-05,80.3,2015-01-05,0.0
서울,서울강북구,2015-01-12,80.3,2015-01-12,0.02
서울,서울강북구,2015-01-19,80.3,2015-01-19,0.0
서울,서울강북구,2015-01-26,80.4,2015-01-26,0.02
서울,서울광진구,2014-03-03,76.9,2014-03-03,0.09
서울,서울광진구,2014-03-10,76.9,2014-03-10,0.22
서울,서울광진구,2014-03-17,76.9,2014-03-17,0.0
서울,서울광진구,2014-03-24,76.9,2014-03-24,0.0
서울,서울광진구,2014-03-31,76.9,2014-03-31,0.0
서울,서울광진구,2014-04-07,76.9,2014-04-07,0.0
서울,서울광진구,2014-04-14,76.9,2014-04-14,0.0
서울,서울광진구,2014-04-21,76.9,2014-04-21,0.0
서울,서울광진구,2014-04-28,76.9,2014-04-28,0.0
서울,서울광진구,2014-05-12,76.9,2014-05-12,0.0
서울,서울광진구,2014-05-19,76.9,2014-05-19,-0.03
서울,서울광진구,2014-05-26,76.8,2014-05-26,-0.03
서울,서울광진구,2014-06-02,76.8,2014-06-02,-0.05
서울,서울광진구,2014-06-09,76.8,2014-06-09,0.0
서울,서울광진구,2014-06-16,76.8,2014-06-16,-0.02
서울,서울광진구,2014-06-23,76.8,2014-06-23,0.0
서울,서울광진구,2014-06-30,76.8,2014-06-30,0.0
서울,서울광진구,2014-07-07,76.8,2014-07-07,0.0
서울,서울광진구,2014-07-14,76.8,2014-07-14,-0.02
서울,서울광진구,2014-07-21,76.8,2014-07-21,0.0
서울,서울광진구,2014-07-28,76.8,2014-07-28,-0.03
서울,서울광진구,2014-08-04,76.8,2014-08-04,0.0
서울,서울광진구,2014-08-11,76.8,2014-08-11,0.03
서울,서울광진구,2014-08-18,76.8,2014-08-18,0.04
서울,서울광진구,2014-08-25,76.9,2014-08-25,0.03
서울,서울광진구,2014-09-01,77.0,2014-09-01,0.03
서울,서울광진구,2014-09-15,77.0,2014-09-15,0.18
서울,서울광진구,2014-09-22,77.1,2014-09-22,0.05
서울,서울광진구,2014-09-29,77.1,2014-09-29,0.04
서울,서울광진구,2014-10-06,77.2,2014-10-06,0.01
서울,서울광진구,2014-10-13,77.3,2014-10-13,0.21
서울,서울광진구,2014-10-20,77.3,2014-10-20,0.02
서울,서울광진구,2014-10-27,77.3,2014-10-27,0.03
서울,서울광진구,2014-11-03,77.3,2014-11-03,0.0
서울,서울광진구,2014-11-10,77.3,2014-11-10,0.03
서울,서울광진구,2014-11-17,77.4,2014-11-17,0.03
서울,서울광진구,2014-11-24,77.4,2014-11-24,0.05
서울,서울광진구,2014-12-01,77.4,2014-12-01,0.02
서울,서울광진구,2014-12-08,77.4,2014-12-08,0.0
서울,서울광진구,2014-12-15,77.4,2014-12-15,0.0
서울,서울광진구,2014-12-22,77.4,2014-12-22,0.0
서울,서울광진구,2014-12-29,77.4,2014-12-29,0.0
서울,서울광진구,2015-01-05,77.4,2015-01-05,0.0
서울,서울광진구,2015-01-12,77.4,2015-01-12,0.0
서울,서울광진구,2015-01-19,77.4,2015-01-19,0.0
서울,서울광진구,2015-01-26,77.4,2015-01-26,0.0
서울,서울노원구,2014-03-03,76.9,2014-03-03,0.07
서울,서울노원구,2014-03-10,76.9,2014-03-10,0.04
서울,서울노원구,2014-03-17,76.9,2014-03-17,0.01
서울,서울노원구,2014-03-24,76.9,2014-03-24,0.01
서울,서울노원구,2014-03-31,77.0,2014-03-31,0.01
서울,서울노원구,2014-04-07,77.0,2014-04-07,0.0
서울,서울노원구,2014-04-14,77.0,2014-04-14,0.02
서울,서울노원구,2014-04-21,76.9,2014-04-21,-0.01
서울,서울노원구,2014-04-28,76.9,2014-04-28,-0.04
서울,서울노원구,2014-05-12,76.9,2014-05-12,-0.02
서울,서울노원구,2014-05-19,76.9,2014-05-19,-0.03
서울,서울노원구,2014-05-26,76.9,2014-05-26,-0.03
서울,서울노원구,2014-06-02,76.9,2014-06-02,-0.02
서울,서울노원구,2014-06-09,76.9,2014-06-09,0.0
서울,서울노원구,2014-06-16,76.9,2014-06-16,0.0
서울,서울노원구,2014-06-23,76.9,2014-06-23,0.0
서울,서울노원구,2014-06-30,76.9,2014-06-30,0.01
서울,서울노원구,2014-07-07,76.9,2014-07-07,0.0
서울,서울노원구,2014-07-14,76.9,2014-07-14,0.02
서울,서울노원구,2014-07-21,76.9,2014-07-21,0.01
서울,서울노원구,2014-07-28,76.9,2014-07-28,0.0
서울,서울노원구,2014-08-04,76.9,2014-08-04,0.0
서울,서울노원구,2014-08-11,77.0,2014-08-11,0.01
서울,서울노원구,2014-08-18,77.0,2014-08-18,0.09
서울,서울노원구,2014-08-25,77.1,2014-08-25,0.11
서울,서울노원구,2014-09-01,77.2,2014-09-01,0.01
서울,서울노원구,2014-09-15,77.3,2014-09-15,0.19
서울,서울노원구,2014-09-22,77.3,2014-09-22,0.12
서울,서울노원구,2014-09-29,77.4,2014-09-29,0.05
서울,서울노원구,2014-10-06,77.5,2014-10-06,0.15
서울,서울노원구,2014-10-13,77.5,2014-10-13,0.06
서울,서울노원구,2014-10-20,77.5,2014-10-20,0.05
서울,서울노원구,2014-10-27,77.6,2014-10-27,0.02
서울,서울노원구,2014-11-03,77.6,2014-11-03,0.0
서울,서울노원구,2014-11-10,77.6,2014-11-10,0.04
서울,서울노원구,2014-11-17,77.6,2014-11-17,0.06
서울,서울노원구,2014-11-24,77.7,2014-11-24,0.01
서울,서울노원구,2014-12-01,77.7,2014-12-01,0.03
서울,서울노원구,2014-12-08,77.7,2014-12-08,0.01
서울,서울노원구,2014-12-15,77.7,2014-12-15,0.01
서울,서울노원구,2014-12-22,77.7,2014-12-22,0.05
서울,서울노원구,2014-12-29,77.7,2014-12-29,0.01
서울,서울노원구,2015-01-05,77.8,2015-01-05,0.02
서울,서울노원구,2015-01-12,77.8,2015-01-12,0.08
서울,서울노원구,2015-01-19,77.8,2015-01-19,0.01
서울,서울노원구,2015-01-26,77.9,2015-01-26,0.05
서울,서울도봉구,2014-03-03,77.7,2014-03-03,0.02
서울,서울도봉구,2014-03-10,77.8,2014-03-10,0.03
서울,서울도봉구,2014-03-17,77.8,2014-03-17,0.11
서울,서울도봉구,2014-03-24,77.8,2014-03-24,0.07
서울,서울도봉구,2014-03-31,77.8,2014-03-31,0.0
서울,서울도봉구,2014-04-07,77.8,2014-04-07,0.0
서울,서울도봉구,2014-04-14,77.8,2014-04-14,0.0
서울,서울도봉구,2014-04-21,77.8,2014-04-21,0.0
서울,서울도봉구,2014-04-28,77.8,2014-04-28,0.0
서울,서울도봉구,2014-05-12,77.8,2014-05-12,-0.03
서울,서울도봉구,2014-05-19,77.8,2014-05-19,-0.01
서울,서울도봉구,2014-05-26,77.8,2014-05-26,0.0
서울,서울도봉구,2014-06-02,77.8,2014-06-02,-0.06
서울,서울도봉구,2014-06-09,77.7,2014-06-09,0.0
서울,서울도봉구,2014-06-16,77.7,2014-06-16,-0.02
서울,서울도봉구,2014-06-23,77.7,2014-06-23,0.0
서울,서울도봉구,2014-06-30,77.7,2014-06-30,-0.03
서울,서울도봉구,2014-07-07,77.7,2014-07-07,-0.02
서울,서울도봉구,2014-07-14,77.7,2014-07-14,-0.01
서울,서울도봉구,2014-07-21,77.7,2014-07-21,-0.02
서울,서울도봉구,2014-07-28,77.6,2014-07-28,0.0
서울,서울도봉구,2014-08-04,77.6,2014-08-04,-0.04
서울,서울도봉구,2014-08-11,77.6,2014-08-11,0.0
서울,서울도봉구,2014-08-18,77.7,2014-08-18,0.0
서울,서울도봉구,2014-08-25,77.7,2014-08-25,0.01
서울,서울도봉구,2014-09-01,77.7,2014-09-01,0.02
서울,서울도봉구,2014-09-15,77.8,2014-09-15,0.04
서울,서울도봉구,2014-09-22,77.8,2014-09-22,0.08
서울,서울도봉구,2014-09-29,77.9,2014-09-29,0.1
서울,서울도봉구,2014-10-06,77.9,2014-10-06,0.04
서울,서울도봉구,2014-10-13,77.9,2014-10-13,0.08
서울,서울도봉구,2014-10-20,78.0,2014-10-20,0.01
서울,서울도봉구,2014-10-27,78.0,2014-10-27,0.03
서울,서울도봉구,2014-11-03,78.0,2014-11-03,0.0
서울,서울도봉구,2014-11-10,78.0,2014-11-10,0.02
서울,서울도봉구,2014-11-17,78.0,2014-11-17,0.02
서울,서울도봉구,2014-11-24,78.0,2014-11-24,0.01
서울,서울도봉구,2014-12-01,78.0,2014-12-01,0.0
서울,서울도봉구,2014-12-08,78.0,2014-12-08,0.0
서울,서울도봉구,2014-12-15,78.0,2014-12-15,0.0
서울,서울도봉구,2014-12-22,78.0,2014-12-22,0.02
서울,서울도봉구,2014-12-29,78.1,2014-12-29,0.01
서울,서울도봉구,2015-01-05,78.1,2015-01-05,0.05
서울,서울도봉구,2015-01-12,78.1,2015-01-12,0.02
서울,서울도봉구,2015-01-19,78.1,2015-01-19,0.0
서울,서울도봉구,2015-01-26,78.1,2015-01-26,0.02
서울,서울동대문구,2014-03-03,77.1,2014-03-03,0.08
서울,서울동대문구,2014-03-10,77.2,2014-03-10,0.05
서울,서울동대문구,2014-03-17,77.3,2014-03-17,0.15
서울,서울동대문구,2014-03-24,77.4,2014-03-24,0.07
서울,서울동대문구,2014-03-31,77.4,2014-03-31,0.14
서울,서울동대문구,2014-04-07,77.4,2014-04-07,0.03
서울,서울동대문구,2014-04-14,77.4,2014-04-14,0.0
서울,서울동대문구,2014-04-21,77.4,2014-04-21,0.0
서울,서울동대문구,2014-04-28,77.4,2014-04-28,0.0
서울,서울동대문구,2014-05-12,77.4,2014-05-12,0.03
서울,서울동대문구,2014-05-19,77.5,2014-05-19,0.0
서울,서울동대문구,2014-05-26,77.4,2014-05-26,0.01
서울,서울동대문구,2014-06-02,77.4,2014-06-02,-0.02
서울,서울동대문구,2014-06-09,77.4,2014-06-09,-0.02
서울,서울동대문구,2014-06-16,77.4,2014-06-16,-0.02
서울,서울동대문구,2014-06-23,77.4,2014-06-23,-0.02
서울,서울동대문구,2014-06-30,77.4,2014-06-30,0.0
서울,서울동대문구,2014-07-07,77.4,2014-07-07,0.0
서울,서울동대문구,2014-07-14,77.4,2014-07-14,0.0
서울,서울동대문구,2014-07-21,77.4,2014-07-21,-0.01
서울,서울동대문구,2014-07-28,77.4,2014-07-28,-0.03
서울,서울동대문구,2014-08-04,77.4,2014-08-04,0.0
서울,서울동대문구,2014-08-11,77.4,2014-08-11,-0.01
서울,서울동대문구,2014-08-18,77.5,2014-08-18,0.01
서울,서울동대문구,2014-08-25,77.5,2014-08-25,0.11
서울,서울동대문구,2014-09-01,77.5,2014-09-01,0.03
서울,서울동대문구,2014-09-15,77.5,2014-09-15,0.0
서울,서울동대문구,2014-09-22,77.6,2014-09-22,0.04
서울,서울동대문구,2014-09-29,77.6,2014-09-29,0.1
서울,서울동대문구,2014-10-06,77.6,2014-10-06,0.04
서울,서울동대문구,2014-10-13,77.6,2014-10-13,0.01
서울,서울동대문구,2014-10-20,77.6,2014-10-20,0.0
서울,서울동대문구,2014-10-27,77.6,2014-10-27,0.02
서울,서울동대문구,2014-11-03,77.6,2014-11-03,0.0
서울,서울동대문구,2014-11-10,77.7,2014-11-10,0.0
서울,서울동대문구,2014-11-17,77.7,2014-11-17,0.03
서울,서울동대문구,2014-11-24,77.7,2014-11-24,0.01
서울,서울동대문구,2014-12-01,77.7,2014-12-01,0.0
서울,서울동대문구,2014-12-08,77.7,2014-12-08,0.0
서울,서울동대문구,2014-12-15,77.7,2014-12-15,-0.02
서울,서울동대문구,2014-12-22,77.7,2014-12-22,0.0
서울,서울동대문구,2014-12-29,77.7,2014-12-29,0.0
서울,서울동대문구,2015-01-05,77.7,2015-01-05,0.03
서울,서울동대문구,2015-01-12,77.7,2015-01-12,0.0
서울,서울동대문구,2015-01-19,77.7,2015-01-19,0.06
서울,서울동대문구,2015-01-26,77.8,2015-01-26,0.02
서울,서울마포구,2014-03-03,72.8,2014-03-03,0.09
서울,서울마포구,2014-03-10,72.8,2014-03-10,0.03
서울,서울마포구,2014-03-17,72.8,2014-03-17,0.02
서울,서울마포구,2014-03-24,72.8,2014-03-24,0.0
서울,서울마포구,2014-03-31,72.8,2014-03-31,0.01
서울,서울마포구,2014-04-07,72.8,2014-04-07,0.0
서울,서울마포구,2014-04-14,72.8,2014-04-14,0.01
서울,서울마포구,2014-04-21,72.8,2014-04-21,0.05
서울,서울마포구,2014-04-28,72.8,2014-04-28,0.0
서울,서울마포구,2014-05-12,72.8,2014-05-12,-0.03
서울,서울마포구,2014-05-19,72.8,2014-05-19,0.0
서울,서울마포구,2014-05-26,72.8,2014-05-26,0.0
서울,서울마포구,2014-06-02,72.8,2014-06-02,0.0
서울,서울마포구,2014-06-09,72.8,2014-06-09,0.0
서울,서울마포구,2014-06-16,72.8,2014-06-16,0.0
서울,서울마포구,2014-06-23,72.8,2014-06-23,0.0
서울,서울마포구,2014-06-30,72.8,2014-06-30,-0.01
서울,서울마포구,2014-07-07,72.8,2014-07-07,-0.01
서울,서울마포구,2014-07-14,72.8,2014-07-14,-0.01
서울,서울마포구,2014-07-21,72.8,2014-07-21,0.0
서울,서울마포구,2014-07-28,72.8,2014-07-28,0.0
서울,서울마포구,2014-08-04,72.8,2014-08-04,-0.01
서울,서울마포구,2014-08-11,72.9,2014-08-11,0.01
서울,서울마포구,2014-08-18,72.9,2014-08-18,0.09
서울,서울마포구,2014-08-25,72.9,2014-08-25,0.06
서울,서울마포구,2014-09-01,73.0,2014-09-01,0.05
서울,서울마포구,2014-09-15,73.1,2014-09-15,0.16
서울,서울마포구,2014-09-22,73.2,2014-09-22,0.07
서울,서울마포구,2014-09-29,73.2,2014-09-29,0.11
서울,서울마포구,2014-10-06,73.2,2014-10-06,0.06
서울,서울마포구,2014-10-13,73.3,2014-10-13,0.0
서울,서울마포구,2014-10-20,73.3,2014-10-20,0.09
서울,서울마포구,2014-10-27,73.4,2014-10-27,0.02
서울,서울마포구,2014-11-03,73.4,2014-11-03,0.1
서울,서울마포구,2014-11-10,73.4,2014-11-10,0.04
서울,서울마포구,2014-11-17,73.4,2014-11-17,0.01
서울,서울마포구,2014-11-24,73.5,2014-11-24,0.0
서울,서울마포구,2014-12-01,73.5,2014-12-01,0.05
서울,서울마포구,2014-12-08,73.5,2014-12-08,0.01
서울,서울마포구,2014-12-15,73.5,2014-12-15,0.0
서울,서울마포구,2014-12-22,73.5,2014-12-22,0.02
서울,서울마포구,2014-12-29,73.5,2014-12-29,0.0
서울,서울마포구,2015-01-05,73.5,2015-01-05,0.05
서울,서울마포구,2015-01-12,73.5,2015-01-12,0.03
서울,서울마포구,2015-01-19,73.6,2015-01-19,0.02
서울,서울마포구,2015-01-26,73.7,2015-01-26,0.09
서울,서울서대문구,2014-03-03,77.0,2014-03-03,0.04
서울,서울서대문구,2014-03-10,77.0,2014-03-10,0.02
서울,서울서대문구,2014-03-17,77.0,2014-03-17,0.04
서울,서울서대문구,2014-03-24,77.1,2014-03-24,0.07
서울,서울서대문구,2014-03-31,77.1,2014-03-31,0.01
서울,서울서대문구,2014-04-07,77.1,2014-04-07,0.0
서울,서울서대문구,2014-04-14,77.1,2014-04-14,0.02
서울,서울서대문구,2014-04-21,77.1,2014-04-21,0.0
서울,서울서대문구,2014-04-28,77.1,2014-04-28,0.0
서울,서울서대문구,2014-05-12,77.1,2014-05-12,-0.01
서울,서울서대문구,2014-05-19,77.1,2014-05-19,0.0
서울,서울서대문구,2014-05-26,77.1,2014-05-26,0.0
서울,서울서대문구,2014-06-02,77.1,2014-06-02,0.0
서울,서울서대문구,2014-06-09,77.1,2014-06-09,0.0
서울,서울서대문구,2014-06-16,77.0,2014-06-16,-0.01
서울,서울서대문구,2014-06-23,77.0,2014-06-23,-0.01
서울,서울서대문구,2014-06-30,77.0,2014-06-30,0.0
서울,서울서대문구,2014-07-07,77.0,2014-07-07,0.0
서울,서울서대문구,2014-07-14,77.0,2014-07-14,-0.04
서울,서울서대문구,2014-07-21,77.0,2014-07-21,-0.01
서울,서울서대문구,2014-07-28,77.0,2014-07-28,0.0
서울,서울서대문구,2014-08-04,77.0,2014-08-04,0.02
서울,서울서대문구,2014-08-11,77.0,2014-08-11,0.0
서울,서울서대문구,2014-08-18,77.1,2014-08-18,0.03
서울,서울서대문구,2014-08-25,77.1,2014-08-25,0.07
서울,서울서대문구,2014-09-01,77.2,2014-09-01,0.03
서울,서울서대문구,2014-09-15,77.2,2014-09-15,0.15
서울,서울서대문구,2014-09-22,77.3,2014-09-22,0.0
서울,서울서대문구,2014-09-29,77.3,2014-09-29,0.07
서울,서울서대문구,2014-10-06,77.3,2014-10-06,0.05
서울,서울서대문구,2014-10-13,77.4,2014-10-13,0.04
서울,서울서대문구,2014-10-20,77.4,2014-10-20,0.02
서울,서울서대문구,2014-10-27,77.4,2014-10-27,0.06
서울,서울서대문구,2014-11-03,77.5,2014-11-03,0.04
서울,서울서대문구,2014-11-10,77.5,2014-11-10,0.06
서울,서울서대문구,2014-11-17,77.6,2014-11-17,0.06
서울,서울서대문구,2014-11-24,77.5,2014-11-24,0.02
서울,서울서대문구,2014-12-01,77.5,2014-12-01,-0.02
서울,서울서대문구,2014-12-08,77.5,2014-12-08,0.0
서울,서울서대문구,2014-12-15,77.5,2014-12-15,0.0
서울,서울서대문구,2014-12-22,77.5,2014-12-22,0.0
서울,서울서대문구,2014-12-29,77.5,2014-12-29,0.0
서울,서울서대문구,2015-01-05,77.6,2015-01-05,0.0
서울,서울서대문구,2015-01-12,77.6,2015-01-12,0.09
서울,서울서대문구,2015-01-19,77.7,2015-01-19,0.01
서울,서울서대문구,2015-01-26,77.7,2015-01-26,0.07
서울,서울성동구,2014-03-03,73.8,2014-03-03,0.0
서울,서울성동구,2014-03-10,73.8,2014-03-10,0.0
서울,서울성동구,2014-03-17,73.8,2014-03-17,0.01
서울,서울성동구,2014-03-24,73.9,2014-03-24,0.07
서울,서울성동구,2014-03-31,73.9,2014-03-31,0.03
서울,서울성동구,2014-04-07,73.8,2014-04-07,0.0
서울,서울성동구,2014-04-14,73.8,2014-04-14,-0.02
서울,서울성동구,2014-04-21,73.8,2014-04-21,0.0
서울,서울성동구,2014-04-28,73.8,2014-04-28,0.0
서울,서울성동구,2014-05-12,73.8,2014-05-12,0.0
서울,서울성동구,2014-05-19,73.7,2014-05-19,-0.11
서울,서울성동구,2014-05-26,73.7,2014-05-26,-0.04
서울,서울성동구,2014-06-02,73.7,2014-06-02,0.0
서울,서울성동구,2014-06-09,73.7,2014-06-09,-0.02
서울,서울성동구,2014-06-16,73.7,2014-06-16,-0.02
서울,서울성동구,2014-06-23,73.7,2014-06-23,-0.01
서울,서울성동구,2014-06-30,73.7,2014-06-30,-0.01
서울,서울성동구,2014-07-07,73.7,2014-07-07,0.0
서울,서울성동구,2014-07-14,73.7,2014-07-14,-0.03
서울,서울성동구,2014-07-21,73.7,2014-07-21,-0.03
서울,서울성동구,2014-07-28,73.6,2014-07-28,0.0
서울,서울성동구,2014-08-04,73.6,2014-08-04,-0.04
서울,서울성동구,2014-08-11,73.6,2014-08-11,0.02
서울,서울성동구,2014-08-18,73.7,2014-08-18,0.02
서울,서울성동구,2014-08-25,73.7,2014-08-25,0.04
서울,서울성동구,2014-09-01,73.8,2014-09-01,0.07
서울,서울성동구,2014-09-15,73.8,2014-09-15,0.09
서울,서울성동구,2014-09-22,73.8,2014-09-22,0.0
서울,서울성동구,2014-09-29,73.8,2014-09-29,0.0
서울,서울성동구,2014-10-06,73.8,2014-10-06,0.0
서울,서울성동구,2014-10-13,73.8,2014-10-13,0.0
서울,서울성동구,2014-10-20,73.8,2014-10-20,0.02
서울,서울성동구,2014-10-27,73.8,2014-10-27,0.0
서울,서울성동구,2014-11-03,73.9,2014-11-03,0.06
서울,서울성동구,2014-11-10,73.9,2014-11-10,0.04
서울,서울성동구,2014-11-17,73.9,2014-11-17,0.0
서울,서울성동구,2014-11-24,73.9,2014-11-24,0.07
서울,서울성동구,2014-12-01,74.0,2014-12-01,0.01
서울,서울성동구,2014-12-08,74.1,2014-12-08,0.08
서울,서울성동구,2014-12-15,74.1,2014-12-15,0.08
서울,서울성동구,2014-12-22,74.1,2014-12-22,0.03
서울,서울성동구,2014-12-29,74.1,2014-12-29,0.0
서울,서울성동구,2015-01-05,74.1,2015-01-05,0.0
서울,서울성동구,2015-01-12,74.2,2015-01-12,0.04
서울,서울성동구,2015-01-19,74.2,2015-01-19,0.11
서울,서울성동구,2015-01-26,74.2,2015-01-26,0.01
서울,서울성북구,2014-03-03,76.1,2014-03-03,0.08
서울,서울성북구,2014-03-10,76.2,2014-03-10,0.09
서울,서울성북구,2014-03-17,76.2,2014-03-17,0.12
서울,서울성북구,2014-03-24,76.2,2014-03-24,0.02
서울,서울성북구,2014-03-31,76.2,2014-03-31,0.01
서울,서울성북구,2014-04-07,76.2,2014-04-07,0.03
서울,서울성북구,2014-04-14,76.2,2014-04-14,0.0
서울,서울성북구,2014-04-21,76.2,2014-04-21,-0.02
서울,서울성북구,2014-04-28,76.2,2014-04-28,0.0
서울,서울성북구,2014-05-12,76.2,2014-05-12,0.0
서울,서울성북구,2014-05-19,76.2,2014-05-19,0.0
서울,서울성북구,2014-05-26,76.2,2014-05-26,0.0
서울,서울성북구,2014-06-02,76.2,2014-06-02,0.0
서울,서울성북구,2014-06-09,76.2,2014-06-09,0.0
서울,서울성북구,2014-06-16,76.2,2014-06-16,0.0
서울,서울성북구,2014-06-23,76.2,2014-06-23,0.02
서울,서울성북구,2014-06-30,76.2,2014-06-30,0.01
서울,서울성북구,2014-07-07,76.2,2014-07-07,0.0
서울,서울성북구,2014-07-14,76.2,2014-07-14,0.0
서울,서울성북구,2014-07-21,76.2,2014-07-21,0.01
서울,서울성북구,2014-07-28,76.3,2014-07-28,0.01
서울,서울성북구,2014-08-04,76.3,2014-08-04,0.03
서울,서울성북구,2014-08-11,76.3,2014-08-11,0.05
서울,서울성북구,2014-08-18,76.4,2014-08-18,0.03
서울,서울성북구,2014-08-25,76.4,2014-08-25,0.06
서울,서울성북구,2014-09-01,76.4,2014-09-01,0.02
서울,서울성북구,2014-09-15,76.4,2014-09-15,0.02
서울,서울성북구,2014-09-22,76.4,2014-09-22,0.04
서울,서울성북구,2014-09-29,76.5,2014-09-29,0.01
서울,서울성북구,2014-10-06,76.5,2014-10-06,0.03
서울,서울성북구,2014-10-13,76.6,2014-10-13,0.07
